1690.00000 -999.00000 1.22681 0.15188 -0.10844 -7.98271 -7.26833 -7.28680 -7.41564 -7.75162 -6.70801
1700.00000 -999.00000 1.22681 0.15188 -0.10845 -7.98865 -7.27408 -7.29230 -7.42070 -7.75775 -6.71324
1710.00000 -999.00000 1.22681 0.15188 -0.10846 -7.99448 -7.27975 -7.29769 -7.42577 -7.76291 -6.71729
1720.00000 -999.00000 1.22681 0.15189 -0.10847 -7.99953 -7.28531 -7.30296 -7.43072 -7.76795 -6.72325
1730.00000 -999.00000 1.22681 0.15189 -0.10848 -8.00421 -7.29078 -7.30818 -7.43556 -7.77378 -6.72975
1740.00000 -999.00000 1.22682 0.15190 -0.10850 -8.00924 -7.29622 -7.31339 -7.44031 -7.77960 -6.73481
1750.00000 -999.00000 1.22682 0.15190 -0.10851 -8.01488 -7.30162 -7.31856 -7.44504 -7.78527 -6.74027
1760.00000 -999.00000 1.22683 0.15190 -0.10852 -8.02035 -7.30695 -7.32364 -7.44970 -7.79048 -6.74782
1770.00000 -999.00000 1.22683 0.15191 -0.10854 -8.02511 -7.31222 -7.32867 -7.45429 -7.79547 -6.75089
1780.00000 -999.00000 1.22684 0.15191 -0.10855 -8.02965 -7.31741 -7.33365 -7.45881 -7.80074 -6.75724
1790.00000 -999.00000 1.22685 0.15192 -0.10856 -8.03454 -7.32258 -7.33862 -7.46329 -7.80610 -6.76321
1800.00000 -999.00000 1.22686 0.15192 -0.10858 -8.04001 -7.32772 -7.34355 -7.46773 -7.81170 -6.76828
1810.00000 -999.00000 1.22686 0.15193 -0.10859 -8.04520 -7.33279 -7.34843 -7.47215 -7.81694 -6.77479
1820.00000 -999.00000 1.22687 0.15193 -0.10861 -8.04984 -7.33782 -7.35326 -7.47653 -7.82193 -6.78042
1830.00000 -999.00000 1.22689 0.15194 -0.10862 -8.05432 -7.34280 -7.35806 -7.48089 -7.82697 -6.78498
1840.00000 -999.00000 1.22690 0.15194 -0.10864 -8.05926 -7.34778 -7.36284 -7.48525 -7.83237 -6.79180
1850.00000 -999.00000 1.22691 0.15195 -0.10866 -8.06461 -7.35276 -7.36763 -7.48965 -7.83796 -6.79865
1860.00000 -999.00000 1.22692 0.15195 -0.10867 -8.06979 -7.35774 -7.37240 -7.49408 -7.84338 -6.80404
1870.00000 -999.00000 1.22694 0.15196 -0.10869 -8.07451 -7.36273 -7.37719 -7.49854 -7.84853 -6.80969
1880.00000 -999.00000 1.22695 0.15197 -0.10871 -8.07924 -7.36773 -7.38201 -7.50305 -7.85381 -6.81698
1890.00000 -999.00000 1.22697 0.15197 -0.10872 -8.08437 -7.37274 -7.38686 -7.50765 -7.85944 -6.82223
1900.00000 -999.00000 1.22698 0.15198 -0.10874 -8.08986 -7.37781 -7.39176 -7.51232 -7.86543 -6.82771
1910.00000 -999.00000 1.22700 0.15199 -0.10876 -8.09515 -7.38293 -7.39671 -7.51710 -7.87123 -6.83601
1920.00000 -999.00000 1.22702 0.15199 -0.10877 -8.10012 -7.38810 -7.40170 -7.52198 -7.87680 -6.84233
1930.00000 -999.00000 1.22703 0.15200 -0.10879 -8.10517 -7.39333 -7.40676 -7.52697 -7.88250 -6.85027
